STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PERSONS,PERMVIT,PERNOTMVIT,COUNTY,CITY,DAYNAME,MONTH,MONTHNAME,DAY_WEEK,DAY_WEEKNAME,HOUR,HOURNAME,ROUTE,Rurality,FUNC_SYS,LATITUDE,LONGITUDE,SP_JUR,HARM_EV,MAN_COLL,RELJCT2NAME,Type_Intersection,WRK_ZONE,REL_ROAD,REL_ROADNAME,LGT_COND,WEATHER1,WEATHER,SCH_BUSNAME,CF1,Fatalities,DRUNK_DRIVER
Illinois,170095,4,2,2,3,3,0,COOK (31),OAK PARK,9,3,March,7,Saturday,22,10:00pm-10:59pm,Local Street - Municipality,Urban,Major Collector,41.88697778,-87.78463889,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Y-Intersection,None,1,On Roadway,Dark - Lighted,Rain,Rain,No,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle",2,1
Illinois,170097,1,1,0,4,4,0,MORGAN (137),NOT APPLICABLE,9,3,March,7,Saturday,7,7:00am-7:59am,State Highway,Rural,Minor Arterial,39.55746667,-89.964,No Special Jurisdiction,Ditch,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dawn,"Fog, Smog, Smoke","Fog, Smog, Smoke",No,None,1,0
Illinois,170099,1,1,0,1,1,0,MCHENRY (111),WOODSTOCK,8,3,March,6,Friday,13,1:00pm-1:59pm,U.S. Highway,Urban,Principal Arterial - Other,42.29275556,-88.42199444,No Special Jurisdiction,Traffic Signal Support,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Intersection-Related,Four-Way Intersection,None,12,Pedestrian Refuge Island or Traffic Island,Daylight,Clear,Clear,No,None,1,0
Illinois,170100,2,2,0,3,3,0,HENRY (73),NOT APPLICABLE,15,3,March,6,Friday,13,1:00pm-1:59pm,Interstate,Rural,Interstate,41.44038056,-90.27491944,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,2,0
Illinois,170102,1,1,0,1,1,0,ADAMS (1),NOT APPLICABLE,12,3,March,3,Tuesday,3,3:00am-3:59am,Interstate,Rural,Interstate,39.78164167,-91.31252778,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Not Lighted,Clear,Clear,No,None,1,0
Illinois,170103,1,1,0,1,1,0,WILL (197),CRETE,19,3,March,3,Tuesday,23,11:00pm-11:59pm,Local Street - Municipality,Urban,Major Collector,41.46062778,-87.63394444,No Special Jurisdiction,Tree (Standing Only),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Lighted,Clear,Clear,No,None,1,1
Illinois,170104,2,2,0,2,2,0,SANGAMON (167),SPRINGFIELD,13,3,March,4,Wednesday,7,7:00am-7:59am,Interstate,Urban,Interstate,39.82876389,-89.59270833,No Special Jurisdiction,Motor Vehicle In-Transport,Sideswipe - Same Direction,Entrance/Exit Ramp Related,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170107,1,1,0,1,1,0,CARROLL (15),NOT APPLICABLE,13,3,March,4,Wednesday,17,5:00pm-5:59pm,County Road,Rural,Major Collector,42.17786111,-89.92685278,No Special Jurisdiction,Ditch,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,0
Illinois,170110,2,2,0,5,5,0,LAKE (97),WAUCONDA,15,3,March,6,Friday,22,10:00pm-10:59pm,U.S. Highway,Urban,Principal Arterial - Other,42.28955556,-88.15817778,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Not Lighted,Clear,Clear,No,None,1,0
Illinois,170111,1,1,0,1,1,0,SANGAMON (167),NOT APPLICABLE,10,3,March,1,Sunday,23,11:00pm-11:59pm,Interstate,Urban,Interstate,39.87555556,-89.59676944,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,1,1
Illinois,170112,1,1,0,3,3,0,GRUNDY (63),NOT APPLICABLE,10,3,March,1,Sunday,3,3:00am-3:59am,Local Street - Township,Rural,Local,41.25789167,-88.33260556,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Other,Other,No,None,1,1
Illinois,170114,1,1,0,3,3,0,KANE (89),NOT APPLICABLE,17,3,March,1,Sunday,18,6:00pm-6:59pm,Interstate,Urban,Interstate,42.12404167,-88.43502222,No Special Jurisdiction,Traffic Sign Support,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Entrance/Exit Ramp Related,Not an Intersection,None,8,Gore,Daylight,Clear,Clear,No,None,1,0
Illinois,170115,2,2,0,5,5,0,ALEXANDER (3),THEBES,18,3,March,2,Monday,9,9:00am-9:59am,State Highway,Rural,Minor Arterial,37.22456389,-89.45754444,No Special Jurisdiction,Motor Vehicle In-Transport,Sideswipe - Opposite Direction,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,2,0
Illinois,170116,2,2,0,2,2,0,DOUGLAS (41),NOT APPLICABLE,20,3,March,4,Wednesday,5,5:00am-5:59am,U.S. Highway,Rural,Principal Arterial - Other,39.79188611,-88.11540278,No Special Jurisdiction,Motor Vehicle In-Transport,Sideswipe - Opposite Direction,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Not Lighted,Rain,Rain,No,None,1,1
Illinois,170118,2,1,1,1,1,0,JEFFERSON (81),NOT APPLICABLE,19,3,March,3,Tuesday,5,5:00am-5:59am,Interstate,Rural,Interstate,38.34810833,-88.98132222,No Special Jurisdiction,Parked Motor Vehicle,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,2,On Shoulder,Dark - Not Lighted,Clear,Clear,No,None,1,0
Illinois,170119,4,4,0,4,4,0,ST. CLAIR (163),EAST SAINT LOUIS,22,3,March,6,Friday,6,6:00am-6:59am,State Highway,Urban,Principal Arterial - Other Freeways and Expressways,38.607,-90.17151389,No Special Jurisdiction,Motor Vehicle In-Transport,Sideswipe - Same Direction,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170120,3,3,0,3,3,0,KANKAKEE (91),NOT APPLICABLE,18,3,March,2,Monday,21,9:00pm-9:59pm,U.S. Highway,Rural,Principal Arterial - Other,41.28008333,-87.87825,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Not Lighted,Clear,Clear,No,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle",1,1
Illinois,170122,1,1,0,3,3,0,COOK (31),CHICAGO,23,3,March,7,Saturday,3,3:00am-3:59am,U.S. Highway,Urban,Principal Arterial - Other,41.72230556,-87.58906111,No Special Jurisdiction,Tree (Standing Only),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Lighted,Clear,Clear,No,None,1,1
Illinois,170123,1,1,0,2,2,0,OGLE (141),NOT APPLICABLE,18,3,March,2,Monday,1,1:00am-1:59am,State Highway,Rural,Minor Arterial,42.02148056,-89.34207222,No Special Jurisdiction,Tree (Standing Only),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,1,1
Illinois,170124,2,2,0,4,4,0,KANE (89),ELGIN,20,3,March,4,Wednesday,1,1:00am-1:59am,Local Street - Municipality,Urban,Minor Arterial,42.04639444,-88.27618611,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Driveway Access Related,Not an Intersection,None,4,On Roadside,Dark - Lighted,Clear,Clear,No,None,2,1
Illinois,170125,1,1,0,1,1,0,VERMILION (183),NOT APPLICABLE,23,3,March,7,Saturday,0,0:00am-0:59am,U.S. Highway,Rural,Major Collector,40.11331667,-87.83495833,No Special Jurisdiction,Culvert,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Lighted,Clear,Clear,No,None,1,1
Illinois,170126,2,2,0,2,2,0,DE WITT (39),NOT APPLICABLE,25,3,March,2,Monday,0,0:00am-0:59am,State Highway,Rural,Minor Arterial,40.10793056,-89.06601944,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Not Lighted,Rain,Rain,No,None,2,0
Illinois,170127,3,3,0,4,4,0,WILL (197),BOLINGBROOK,21,3,March,5,Thursday,14,2:00pm-2:59pm,State Highway,Urban,Principal Arterial - Other,41.69608333,-88.0682,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170128,2,2,0,2,2,0,OGLE (141),NOT APPLICABLE,22,3,March,6,Friday,17,5:00pm-5:59pm,State Highway,Rural,Minor Arterial,42.050325,-89.06928333,No Special Jurisdiction,Motor Vehicle In-Transport,Sideswipe - Same Direction,Intersection-Related,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170129,2,2,0,3,3,0,EFFINGHAM (49),NOT APPLICABLE,23,3,March,7,Saturday,19,7:00pm-7:59pm,Local Street - Township,Rural,Minor Arterial,38.97070278,-88.38118889,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Intersection-Related,Four-Way Intersection,None,1,On Roadway,Dark - Not Lighted,Clear,Clear,No,None,1,1
Illinois,170130,2,2,0,4,4,0,MACON (115),DECATUR,24,3,March,1,Sunday,14,2:00pm-2:59pm,U.S. Highway,Urban,Principal Arterial - Other,39.845825,-88.953225,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170132,2,2,0,5,5,0,ROCK ISLAND (161),MOLINE,27,3,March,4,Wednesday,18,6:00pm-6:59pm,State Highway,Urban,Principal Arterial - Other,41.47139722,-90.50700278,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,Police Pursuit Involved,1,0
Illinois,170133,1,1,0,1,1,0,IROQUOIS (75),NOT APPLICABLE,16,3,March,7,Saturday,2,2:00am-2:59am,U.S. Highway,Rural,Major Collector,40.89118333,-87.66118056,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,1,1
Illinois,170134,2,2,0,3,3,0,GALLATIN (59),NOT APPLICABLE,22,3,March,6,Friday,7,7:00am-7:59am,State Highway,Rural,Minor Arterial,37.90763333,-88.15446111,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Intersection-Related,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170135,2,2,0,2,2,0,LAKE (97),NOT APPLICABLE,30,3,March,7,Saturday,3,3:00am-3:59am,Interstate,Urban,Interstate,42.27088333,-87.91047222,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Lighted,Rain,Rain,No,None,2,1
Illinois,170136,2,2,0,4,4,0,COOK (31),CHICAGO RIDGE,30,3,March,7,Saturday,0,0:00am-0:59am,Local Street - Municipality,Urban,Local,41.70755278,-87.79178333,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Lighted,Rain,Rain,No,None,1,0
Illinois,170137,2,2,0,3,3,0,COOK (31),CHICAGO,24,3,March,1,Sunday,8,8:00am-8:59am,Local Street - Municipality,Urban,Major Collector,41.94546667,-87.79596389,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Cloudy,Cloudy,No,None,1,0
Illinois,170138,4,4,0,6,6,0,DUPAGE (43),DOWNERS GROVE,28,3,March,5,Thursday,22,10:00pm-10:59pm,Interstate,Urban,Interstate,41.78643333,-88.05580278,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Through Roadway,Not an Intersection,None,1,On Roadway,Dark - Lighted,Rain,Rain,No,None,2,1
Illinois,170139,1,1,0,2,2,0,COOK (31),CHICAGO,3,3,March,1,Sunday,11,11:00am-11:59am,Local Street - Municipality,Urban,Minor Arterial,41.82387778,-87.61379444,No Special Jurisdiction,Building,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,0
Illinois,170143,1,1,0,1,1,0,COOK (31),CHICAGO,11,3,March,2,Monday,13,1:00pm-1:59pm,Interstate,Urban,Interstate,41.87098889,-87.76477778,No Special Jurisdiction,Concrete Traffic Barrier,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,0
Illinois,170144,1,1,0,1,1,0,HARDIN (69),NOT APPLICABLE,30,3,March,7,Saturday,22,10:00pm-10:59pm,Local Street - Township,Rural,Local,37.548675,-88.16206389,No Special Jurisdiction,Tree (Standing Only),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Cloudy,Cloudy,No,None,1,1
Illinois,170145,3,3,0,5,5,0,WHITESIDE (195),NOT APPLICABLE,7,3,March,5,Thursday,10,10:00am-10:59am,U.S. Highway,Rural,Principal Arterial - Other,41.79103333,-89.81169722,No Special Jurisdiction,Motor Vehicle In-Transport,Sideswipe - Opposite Direction,Intersection,T-Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170146,1,1,0,1,1,0,CALHOUN (13),NOT APPLICABLE,27,3,March,4,Wednesday,16,4:00pm-4:59pm,Local Street - Township,Rural,Local,38.87373056,-90.56000278,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,"Surface Washed Out(caved-in, road slippage)",1,0
Illinois,170147,1,1,0,4,4,0,LAKE (97),LAKE FOREST,29,3,March,6,Friday,3,3:00am-3:59am,U.S. Highway,Urban,Interstate,42.23672778,-87.85666944,No Special Jurisdiction,Ditch,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Lighted,Clear,Clear,No,None,1,1
Illinois,170148,2,2,0,6,6,0,KNOX (95),GALESBURG,15,3,March,6,Friday,17,5:00pm-5:59pm,U.S. Highway,Urban,Principal Arterial - Other Freeways and Expressways,40.98378333,-90.36594444,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Through Roadway,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170153,1,1,0,1,1,0,WINNEBAGO (201),ROCKFORD,3,4,April,4,Wednesday,7,7:00am-7:59am,Local Street - Municipality,Urban,Principal Arterial - Other,42.24223056,-89.02899167,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170154,2,2,0,3,3,0,COOK (31),CHICAGO HEIGHTS,1,4,April,2,Monday,15,3:00pm-3:59pm,Local Street - Municipality,Urban,Minor Arterial,41.52068889,-87.63206389,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170155,2,2,0,2,2,0,COOK (31),CICERO,7,4,April,1,Sunday,23,11:00pm-11:59pm,Local Street - Municipality,Urban,Principal Arterial - Other,41.86593889,-87.74191667,No Special Jurisdiction,Motor Vehicle In-Transport,Sideswipe - Same Direction,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Lighted,Rain,Rain,No,None,1,0
Illinois,170156,1,1,0,2,2,0,COOK (31),SOUTH CHICAGO HEIGHTS,6,4,April,7,Saturday,21,9:00pm-9:59pm,State Highway,Urban,Principal Arterial - Other,41.49137222,-87.63917222,No Special Jurisdiction,"Post, Pole or Other Supports",The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Intersection-Related,Four-Way Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,2,0
Illinois,170157,1,1,0,1,1,0,ST. CLAIR (163),WASHINGTON PARK,9,4,April,3,Tuesday,6,6:00am-6:59am,Interstate,Urban,Interstate,38.62120833,-90.08984444,No Special Jurisdiction,Embankment,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Entrance/Exit Ramp Related,Not an Intersection,None,8,Gore,Daylight,Clear,Clear,No,None,1,0
Illinois,170158,1,1,0,1,1,0,ST. CLAIR (163),ALORTON,9,4,April,3,Tuesday,23,11:00pm-11:59pm,Interstate,Urban,Interstate,38.57900833,-90.11239444,No Special Jurisdiction,Guardrail Face,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Other location within Interchange Area,Not an Intersection,None,4,On Roadside,Dark - Lighted,Clear,Clear,No,None,1,1
Illinois,170160,2,2,0,2,2,0,MADISON (119),GLEN CARBON,9,4,April,3,Tuesday,2,2:00am-2:59am,Interstate,Urban,Interstate,38.75646667,-89.99540833,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Lighted,Clear,Clear,No,None,1,0
Illinois,170161,2,2,0,2,2,0,COOK (31),GLENVIEW,9,4,April,3,Tuesday,5,5:00am-5:59am,Local Street - Municipality,Urban,Minor Arterial,42.08654722,-87.87489444,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Not Lighted,Clear,Clear,No,None,1,0
Illinois,170162,3,3,0,3,3,0,COOK (31),COUNTRY CLUB HILLS,10,4,April,4,Wednesday,8,8:00am-8:59am,Interstate,Urban,Interstate,41.5642,-87.74494722,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Through Roadway,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle",1,0
Illinois,170164,1,1,0,1,1,0,SANGAMON (167),SPRINGFIELD,14,4,April,1,Sunday,23,11:00pm-11:59pm,Local Street - Municipality,Urban,Principal Arterial - Other,39.79591111,-89.66813056,No Special Jurisdiction,Utility Pole/Light Support,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Lighted,Clear,Clear,No,None,1,1
Illinois,170165,2,2,0,2,2,0,MADISON (119),ALTON,15,4,April,2,Monday,21,9:00pm-9:59pm,State Highway,Urban,Principal Arterial - Other,38.90376111,-90.12936389,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Lighted,Clear,Clear,No,None,1,1
Illinois,170166,2,2,0,2,2,0,KANKAKEE (91),NOT APPLICABLE,9,4,April,3,Tuesday,17,5:00pm-5:59pm,Local Street - Township,Rural,Local,41.16023056,-87.68595556,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,1
Illinois,170167,2,2,0,2,2,0,LIVINGSTON (105),NOT APPLICABLE,14,4,April,1,Sunday,7,7:00am-7:59am,Interstate,Rural,Interstate,40.80953611,-88.69710833,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Sleet or Hail,Sleet or Hail,No,None,1,0
Illinois,170168,2,2,0,4,4,0,ALEXANDER (3),NOT APPLICABLE,14,4,April,1,Sunday,15,3:00pm-3:59pm,County Road,Rural,Major Collector,37.29811389,-89.36415278,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,2,0
Illinois,170169,2,2,0,3,3,0,COOK (31),CHICAGO,17,4,April,4,Wednesday,21,9:00pm-9:59pm,U.S. Highway,Urban,Principal Arterial - Other,41.99143056,-87.75413611,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Dark - Lighted,Clear,Clear,No,None,1,0
Illinois,170170,1,1,0,2,2,0,COOK (31),CHICAGO,17,3,March,1,Sunday,22,10:00pm-10:59pm,Interstate,Urban,Interstate,41.651825,-87.58163889,No Special Jurisdiction,Other Fixed Object,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Lighted,Clear,Clear,No,None,1,1
Illinois,170171,1,1,0,1,1,0,PIKE (149),NOT APPLICABLE,17,4,April,4,Wednesday,4,4:00am-4:59am,County Road,Rural,Major Collector,39.63190556,-90.99779722,No Special Jurisdiction,Ditch,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,1
Illinois,170172,2,2,0,2,2,0,COOK (31),HINSDALE,11,4,April,5,Thursday,23,11:00pm-11:59pm,Interstate,Urban,Interstate,41.794075,-87.90800278,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Lighted,Rain,Rain,No,None,1,1
Illinois,170174,1,1,0,2,2,0,PERRY (145),NOT APPLICABLE,16,3,March,7,Saturday,19,7:00pm-7:59pm,County Road,Rural,Minor Collector,38.14041667,-89.19081944,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,1,1
